5.799999999999995,0
6.099999999999994,0
6.399999999999993,0
6.699999999999992,0
6.999999999999991,0
7.29999999999999,0
7.799999999999988,0
8.099999999999987,0
8.399999999999986,0
8.599999999999985,0
8.799999999999985,0
9.099999999999984,0
9.499999999999982,0
9.799999999999981,0
10.09999999999998,0
10.29999999999998,0
10.599999999999978,0
10.899999999999977,0
11.099999999999977,0
11.599999999999975,0
11.899999999999974,0
12.099999999999973,0
12.399999999999972,0
12.69999999999997,0
12.89999999999997,0
13.199999999999969,0
13.499999999999968,0
13.799999999999967,0
14.099999999999966,0
14.299999999999965,0
14.599999999999964,0
14.799999999999963,0
15.099999999999962,0
15.399999999999961,0
15.59999999999996,0
15.89999999999996,0
16.09999999999996,0
16.399999999999963,0
16.599999999999966,0
16.99999999999997,0
17.199999999999974,0
17.399999999999977,0
17.799999999999983,0
18.099999999999987,0
18.29999999999999,0
18.9,0
19.200000000000003,0
19.500000000000007,0
19.80000000000001,0
19.900000000000013,0
20.100000000000016,0
20.40000000000002,0
20.800000000000026,0
21.300000000000033,0
21.500000000000036,0
21.70000000000004,0
21.90000000000004,0
22.000000000000043,0
22.200000000000045,0
22.40000000000005,0
22.50000000000005,0
22.700000000000053,0
22.900000000000055,0
25.500000000000092,0
25.800000000000097,0
26.0000000000001,0
26.300000000000104,0
26.600000000000108,0
26.70000000000011,0
27.200000000000117,0
27.40000000000012,0
27.700000000000124,0
27.800000000000125,0
28.000000000000128,0
28.20000000000013,0
28.600000000000136,0
29.50000000000015,0
29.800000000000153,0
30.100000000000158,0
30.400000000000162,0
30.600000000000165,0
30.800000000000168,0
31.300000000000175,0
31.60000000000018,0
31.900000000000183,0
32.100000000000186,0
32.50000000000019,0
32.800000000000196,0
33.400000000000205,0
33.60000000000021,0
33.90000000000021,0
34.200000000000216,0
34.40000000000022,0
34.60000000000022,0
34.800000000000225,0
35.10000000000023,0
35.30000000000023,0
35.500000000000234,0
35.90000000000024,0
36.10000000000024,0
36.300000000000246,0
36.40000000000025,0
36.60000000000025,0
36.80000000000025,0
36.900000000000254,0
41.200000000000315,0
41.50000000000032,0
41.800000000000324,0
42.10000000000033,0
42.40000000000033,0
42.600000000000335,0
43.00000000000034,0
